Year,Quarter,City,Rent_Index,Sales_Index,Inflation_adjusted,Granularity
2016,1.0,Münster,100.56295013427734,103.36229705810547,0,quarterly
2016,1.0,Münster,101.11568975380973,103.93852996826172,1,quarterly
2016,1.0,Potsdam,102.07486724853516,104.8807373046875,0,quarterly
2016,1.0,Potsdam,102.63591705078777,105.46424865722656,1,quarterly
2016,1.0,Rhein-Erft-Kreis,101.54270935058594,108.34898376464844,0,quarterly
2016,1.0,Rhein-Erft-Kreis,102.10083417148456,108.96821594238281,1,quarterly
2016,1.0,Stuttgart,102.03828430175781,107.64771270751953,0,quarterly
2016,1.0,Stuttgart,102.5991330275299,108.249755859375,1,quarterly
2016,1.0,Wiesbaden,102.5427017211914,108.81565856933594,0,quarterly
2016,1.0,Wiesbaden,103.10632295405613,109.42523193359375,1,quarterly
2016,2.0,Berlin,105.04534149169922,111.6894760131836,0,quarterly
2016,2.0,Berlin,104.54758364328298,111.15794372558594,1,quarterly
2016,2.0,Bonn,102.1304702758789,110.26392364501953,0,quarterly
2016,2.0,Bonn,101.64652455853096,109.7138442993164,1,quarterly
2016,2.0,Dortmund,104.01480102539062,108.42076110839844,0,quarterly
2016,2.0,Dortmund,103.5219263978572,107.90337371826172,1,quarterly
2016,2.0,Dresden,102.91844940185547,105.46332550048828,0,quarterly
2016,2.0,Dresden,102.43076984168525,104.96448516845703,1,quarterly
2016,2.0,Duisburg,102.41519165039062,111.5418472290039,0,quarterly
2016,2.0,Duisburg,101.9298967794604,110.99031066894531,1,quarterly
2016,2.0,Düsseldorf,102.70880126953125,109.41461181640625,0,quarterly
2016,2.0,Düsseldorf,102.22211512802946,108.88812255859375,1,quarterly
2016,2.0,Erfurt,102.0233154296875,107.63645935058594,0,quarterly
2016,2.0,Erfurt,101.53987746608597,107.11347198486328,1,quarterly
2016,2.0,Frankfurt am Main,102.48534393310547,107.60833740234375,0,quarterly
2016,2.0,Frankfurt am Main,101.99971664525118,107.09413146972656,1,quarterly
2016,2.0,Hamburg,102.28632354736328,107.1457290649414,0,quarterly
2016,2.0,Hamburg,101.80163931854989,106.63397216796875,1,quarterly
2016,2.0,Karlsruhe,101.263671875,110.24093627929688,0,quarterly
2016,2.0,Karlsruhe,100.78383348598194,109.71092987060547,1,quarterly
2016,2.0,Köln,101.89412689208984,109.04374694824219,0,quarterly
2016,2.0,Köln,101.41130108898588,108.5217514038086,1,quarterly
2016,2.0,Leipzig,104.21112060546875,104.41099548339844,0,quarterly
2016,2.0,Leipzig,103.71731571667486,103.91641998291016,1,quarterly
